Filename,cA3_Energy,cA3_Entropy,cD3_Energy,cD3_Entropy,cD2_Energy,cD2_Entropy,cD1_Energy,cD1_Entropy,Label
8_lucas_35.wav,24.017729,4.212798,9.919739,4.1135225,3.6086254,4.7436056,7.9742737,5.2195377,8
8_lucas_36.wav,9.783567,4.162878,3.8193512,4.0678916,2.3467753,4.536167,4.2303,4.896736,8
8_lucas_37.wav,16.23144,4.423652,4.2033496,4.182676,1.423272,4.3769608,3.7874506,5.275033,8
8_lucas_38.wav,12.205709,4.415061,3.8496773,4.435029,0.8096902,4.5027556,1.5976086,5.3533335,8
8_lucas_39.wav,15.289131,4.328945,9.068111,4.0697765,6.33978,4.4853487,9.762822,4.990149,8
8_lucas_4.wav,27.766243,4.11018,15.369408,4.0834894,3.7004313,4.4421043,8.77768,5.1383624,8
8_lucas_40.wav,7.9638176,4.5943995,2.739831,4.299199,2.1458228,4.5387177,3.4822254,5.0059385,8
8_lucas_41.wav,21.735348,4.3210144,13.939498,4.3244386,4.2742395,4.5639143,9.758186,5.200778,8
8_lucas_42.wav,17.577784,4.3982277,5.279938,4.069781,3.4773583,4.143492,6.329266,4.7931986,8
8_lucas_43.wav,15.746935,4.170044,5.248053,3.819264,2.7869005,3.8916433,6.1856365,4.5770335,8
8_lucas_44.wav,29.259365,4.390029,10.282802,3.9019413,3.8953633,4.293753,8.575318,4.9071984,8
8_lucas_45.wav,9.809596,4.3142233,3.5774717,4.0251136,0.6938559,4.3493495,2.5257087,4.492637,8
8_lucas_46.wav,24.03286,4.1607437,10.811963,4.2525067,4.0384426,4.327883,8.209705,4.797657,8
8_lucas_47.wav,23.591555,4.3907785,6.7816463,4.2879243,3.7701025,4.328829,5.9013143,4.880901,8
8_lucas_48.wav,14.520526,4.1864204,8.722175,3.9350493,2.1618896,4.154722,4.3901763,5.039791,8
8_lucas_49.wav,30.04409,4.197456,11.826745,3.9651928,2.1980982,4.4840684,5.218791,5.2956586,8
8_lucas_5.wav,20.475222,4.2124443,5.036824,4.088981,4.0907145,4.235155,3.1940339,5.0151896,8
8_lucas_6.wav,8.106446,4.3093166,1.5206193,4.2072186,3.0431342,3.901627,5.904301,4.6393003,8
8_lucas_7.wav,13.8129,4.3532305,3.1611753,4.177556,3.5042646,4.259084,8.123122,4.8326664,8
8_lucas_8.wav,16.74928,3.990859,11.037642,3.937757,4.8539324,3.754149,5.576168,4.310182,8
8_lucas_9.wav,14.055878,4.318505,4.357966,3.933136,2.0671659,4.0332656,3.2743318,4.067239,8
8_nicolas_0.wav,3.5603127,4.4090137,1.6848595,4.133916,0.14666784,4.190565,0.20848238,5.0671754,8
8_nicolas_1.wav,2.5327616,4.309587,1.4733374,4.1541514,0.103431314,4.7967753,0.069156565,5.8439245,8
8_nicolas_10.wav,6.065031,4.4622564,4.867027,4.2869005,0.6069044,4.6889305,0.545948,5.262924,8
8_nicolas_11.wav,4.316787,4.7331524,3.7111616,4.4255247,0.5114323,4.6842875,0.6015588,5.141913,8
8_nicolas_12.wav,5.4801736,4.5602136,7.2982726,4.330541,1.6600354,4.6177454,1.4582726,4.9790883,8
8_nicolas_13.wav,5.8867316,4.5458617,7.4078693,4.1687336,1.0326242,4.3560934,1.0514394,4.98726,8
8_nicolas_14.wav,4.451817,4.6670175,4.773252,4.329611,0.8175348,4.691323,1.3031529,5.180716,8
8_nicolas_15.wav,6.532796,4.7204027,7.480463,4.409201,1.8621032,4.4257584,2.5452743,4.7333474,8
8_nicolas_16.wav,6.7744823,4.8045473,5.71601,4.56967,1.8152897,4.3452435,2.256695,5.0897927,8
8_nicolas_17.wav,14.1783285,4.5049376,10.15023,4.3182244,1.5421195,4.3746037,2.021815,4.6294537,8
8_nicolas_18.wav,2.6489174,4.791724,2.516777,4.3759403,0.82447714,4.414252,0.56541073,5.177587,8
8_nicolas_19.wav,1.443835,4.7074146,1.6337264,4.176882,0.39613286,4.550461,0.16585939,5.6708198,8
8_nicolas_2.wav,2.7661822,4.4707627,1.2454184,4.345188,0.06942715,5.088194,0.070599526,5.973458,8
8_nicolas_20.wav,3.1948192,4.54729,1.3224236,4.1421356,0.2163902,4.4361615,0.26663145,4.981374,8
8_nicolas_21.wav,3.4036958,4.5599966,4.164519,4.080471,0.7092487,4.2290816,0.7514873,4.6274614,8
8_nicolas_22.wav,5.041947,4.4443803,10.08317,4.1965523,1.4247178,4.5405126,1.522963,4.8003764,8
8_nicolas_23.wav,9.7481785,4.503899,16.782003,4.38466,2.3610733,4.6893535,1.5666392,5.0641236,8
8_nicolas_24.wav,2.4812586,4.5773907,1.2723023,4.074683,0.23410755,4.6986437,0.144468,5.5802016,8
8_nicolas_25.wav,2.4306524,4.554941,3.1589642,4.192566,0.46052986,4.4418592,0.30599406,4.9212217,8
8_nicolas_26.wav,1.5666459,4.782358,0.260518,4.240039,0.09270197,4.833006,0.07991913,6.128264,8
8_nicolas_27.wav,2.352058,4.6475964,0.7920636,4.197066,0.08793832,4.8404756,0.17145468,5.221277,8
8_nicolas_28.wav,3.0880814,4.6299877,3.466842,4.059366,0.55272114,3.6729264,0.19388863,5.4086356,8
8_nicolas_29.wav,1.2758036,4.677536,1.6646712,3.9712741,0.12458595,4.7802234,0.048389845,6.132338,8
8_nicolas_3.wav,3.019524,4.440795,2.622324,4.1525245,0.22017694,4.6030073,0.13768822,5.839361,8
8_nicolas_30.wav,2.6053927,4.4354186,1.4188905,4.0482283,0.15872413,4.653226,0.14426188,5.0978727,8
8_nicolas_31.wav,4.077022,4.586879,3.4506977,4.0699453,0.4755894,4.025295,0.30532044,4.9417386,8
8_nicolas_32.wav,3.9304159,4.506638,3.8483422,3.8154495,0.80113333,4.078846,0.49737847,4.8397417,8
8_nicolas_33.wav,3.0806155,4.373937,2.8248832,4.0886526,0.3651943,4.391206,0.23736541,4.9589634,8
8_nicolas_34.wav,2.3306751,4.5849323,0.9286115,3.9089692,0.2314534,4.295863,0.17055622,5.278973,8
8_nicolas_35.wav,3.8911629,4.4347982,1.9834415,3.991616,0.36954266,4.1443243,0.27790427,5.375826,8
8_nicolas_36.wav,6.608687,4.4853354,5.2426867,4.267355,1.5404001,4.4073157,1.1246686,4.684567,8
8_nicolas_37.wav,3.3686829,4.703694,2.2879832,4.0963955,0.43332583,4.237732,0.345317,4.807706,8
8_nicolas_38.wav,4.1180644,4.841761,1.998508,4.0565333,0.43926108,4.2602973,0.24412344,5.2906017,8
8_nicolas_39.wav,4.042967,4.792697,2.9676285,3.9843307,0.53118074,4.3921075,0.5163539,4.6078315,8
8_nicolas_4.wav,1.8332636,4.519211,1.092951,4.402933,0.10328714,5.098261,0.07577239,5.984694,8
8_nicolas_40.wav,5.5364447,4.1746063,4.8239813,4.0498366,0.90126663,4.1672454,0.9855341,4.6685247,8
8_nicolas_41.wav,2.5795565,4.405119,1.4744766,3.8856006,0.22043967,3.9770515,0.2162486,4.814657,8
8_nicolas_42.wav,1.9240384,4.525728,1.0695306,3.8284006,0.18000048,4.009638,0.12664968,5.2496257,8
8_nicolas_43.wav,1.4924285,4.7102947,0.968735,3.9575434,0.1752398,4.074531,0.13255827,5.336585,8
8_nicolas_44.wav,6.6519747,4.580359,12.807806,4.327401,1.5017929,4.398121,0.886632,4.7495112,8
8_nicolas_45.wav,5.095536,4.2871113,5.016426,4.298533,0.7535729,4.2556205,0.61924493,4.8325605,8
8_nicolas_46.wav,3.7956493,4.498181,3.0946891,3.8835647,0.5702575,4.0882263,0.6887664,4.5506406,8
8_nicolas_47.wav,5.9579253,4.468909,3.9165237,4.2226496,1.4112917,4.2918444,1.3211653,4.767431,8
8_nicolas_48.wav,3.991048,4.5615234,2.9843054,3.983029,0.791845,4.3145127,0.49995783,5.0760303,8
8_nicolas_49.wav,4.6103535,4.5039835,5.1085596,4.131239,1.1828392,4.031457,1.1072038,4.5814376,8
8_nicolas_5.wav,1.8518596,4.716326,1.5744987,4.3206186,0.14965028,4.951982,0.09390136,6.1880884,8
8_nicolas_6.wav,3.0593803,4.602307,0.56215584,4.394688,0.05431117,5.311136,0.09712377,6.595455,8
8_nicolas_7.wav,2.1725125,4.553289,1.4742162,4.2284026,0.17272091,4.34557,0.0741573,5.909679,8
8_nicolas_8.wav,2.5681162,4.365422,1.7157619,4.1503673,0.15634805,4.9187346,0.0835544,5.782589,8
8_nicolas_9.wav,2.7205675,4.5899467,3.8449473,4.4180365,0.5691019,4.7243843,0.19449276,5.6656218,8
8_theo_0.wav,0.12450883,4.310949,0.02622674,4.3049655,0.002030777,4.927478,0.010967691,5.4802346,8
8_theo_1.wav,0.04264546,4.2204547,0.0035045748,4.187823,0.00088426354,5.264015,0.0053113266,5.81574,8
8_theo_10.wav,0.05002885,4.218073,0.008210458,4.259514,0.0012999785,4.950236,0.007618538,5.6858716,8
8_theo_11.wav,0.060323663,4.349459,0.022007635,4.244507,0.002814304,5.0492034,0.011627238,5.606244,8
8_theo_12.wav,0.0873588,4.247836,0.01949932,4.193482,0.0017209733,4.8386607,0.0075353878,5.7238016,8
8_theo_13.wav,0.0637456,4.310457,0.021332098,4.2082233,0.0023317211,4.694512,0.008805219,5.4400625,8
8_theo_14.wav,0.12191322,4.20742,0.044576045,4.093222,0.0027712388,4.5789957,0.009603419,5.3118176,8
8_theo_15.wav,0.09306019,4.1553335,0.047039755,4.1356215,0.002993541,4.826765,0.009699177,5.6040053,8
8_theo_16.wav,0.053207923,4.1966534,0.017045647,4.220143,0.002016262,4.8656573,0.0050826557,5.9237876,8
8_theo_17.wav,0.09480784,4.215666,0.04377842,4.1789594,0.0023454532,4.847907,0.010177625,5.5993047,8
8_theo_18.wav,0.031750083,4.852561,0.0023638569,4.86973,0.0012672229,5.3099527,0.007751222,5.9606447,8
8_theo_19.wav,0.036888815,4.6942916,0.0024064751,4.7909384,0.0015462734,4.7900977,0.005642771,5.4603157,8
8_theo_2.wav,0.091698185,4.118528,0.027343515,4.0546002,0.0018876705,4.8497653,0.00662067,5.6699457,8
8_theo_20.wav,0.08690374,4.287809,0.02595221,4.350069,0.0019257643,5.278131,0.005180252,5.9617953,8
8_theo_21.wav,0.056385975,4.6094885,0.004482653,4.5868015,0.0015697671,5.2143955,0.011440448,5.738248,8
8_theo_22.wav,0.074588075,4.495201,0.013628248,4.5549674,0.0011395253,5.4313993,0.011623271,5.635233,8
8_theo_23.wav,0.12002639,4.3616705,0.0812112,4.2813916,0.005751377,4.498418,0.021100882,5.131469,8
8_theo_24.wav,0.035557535,4.2661486,0.0034564284,4.4329076,0.00079261395,4.827711,0.0047582714,5.7421103,8
8_theo_25.wav,0.1346651,4.123842,0.03265234,4.0071244,0.0056791715,4.265549,0.019554548,5.1311893,8
8_theo_26.wav,0.20321499,4.3272524,0.056263886,4.2107935,0.0067613693,4.7661004,0.021003949,5.40417,8
8_theo_27.wav,0.33581063,4.808379,0.043565482,5.083915,0.014749851,6.1103325,0.064536706,6.593999,8
8_theo_28.wav,1.9307873,4.6041017,0.5942277,4.3670244,0.06211248,4.8622794,0.20257758,5.665667,8
8_theo_29.wav,0.093893595,4.266351,0.02476819,4.060321,0.0015960651,4.712991,0.0060821716,5.378334,8
8_theo_3.wav,0.07398081,4.1899915,0.01810429,4.101791,0.0018423209,4.7660685,0.005508403,5.4985347,8
8_theo_30.wav,3.0397294,4.3350635,1.611902,4.2109985,0.4325465,4.5147862,1.1380615,5.0058665,8
8_theo_31.wav,0.42016467,4.3015327,0.13548748,4.121715,0.009623923,4.533045,0.025584308,5.183033,8
8_theo_32.wav,17.672325,5.023498,7.5971584,5.061927,0.496107,5.047137,1.4340727,5.3792095,8
8_theo_33.wav,6.7939615,4.60219,5.127072,4.7783113,0.3600458,5.1979785,0.6406562,5.9867954,8
8_theo_34.wav,0.26031727,4.3183537,0.10036042,4.180956,0.007210772,4.8752275,0.02883804,5.505342,8
8_theo_35.wav,0.024569437,4.445496,0.0025497638,4.643606,0.0005083594,5.4243994,0.0023929437,5.94573,8
8_theo_36.wav,0.03159954,4.3885727,0.0027843975,4.8506446,0.0008640818,5.4739246,0.0045146197,5.8293657,8
8_theo_37.wav,0.047664657,4.797712,0.004462844,4.648039,0.0009799311,5.1312857,0.0043180473,5.8861837,8
8_theo_38.wav,0.091026254,4.4565578,0.0065073594,4.5510464,0.0014731738,5.201406,0.0095667085,5.778452,8
8_theo_39.wav,0.10682276,4.3830643,0.017704098,4.8537374,0.0049686744,5.8650627,0.015177,6.2845917,8
8_theo_4.wav,0.075214945,4.063828,0.020975208,4.228925,0.0018586579,4.8176003,0.0069815503,5.3009615,8
8_theo_40.wav,0.04613168,4.40817,0.0037060236,4.6784153,0.0010231665,5.3478594,0.00328872,6.1044774,8
8_theo_41.wav,0.08576139,4.4590554,0.010403418,4.443225,0.0013646842,5.2702117,0.0063938512,5.904233,8
8_theo_42.wav,0.05990463,4.589699,0.0033578647,4.768975,0.0015066317,5.1720724,0.005376471,5.837189,8
8_theo_43.wav,0.2136759,4.140106,0.04186773,4.1665854,0.0051931017,4.4269743,0.018987259,5.257698,8
8_theo_44.wav,0.08639824,4.199988,0.015607573,4.020873,0.0017211467,4.8501744,0.007146659,5.566804,8
8_theo_45.wav,0.112654425,4.449291,0.008175503,4.338204,0.00256011,4.887865,0.007018236,5.4145947,8
8_theo_46.wav,0.0953668,4.542953,0.021489693,3.833404,0.0036831924,4.827086,0.0146374665,5.6249485,8
8_theo_47.wav,0.20384139,4.217015,0.042464435,3.9686298,0.005549812,4.5977855,0.024980126,5.0935006,8
8_theo_48.wav,0.1727232,4.374052,0.021786861,4.338683,0.0034756502,5.0159903,0.00857346,5.7520046,8
8_theo_49.wav,0.20417291,4.216515,0.07951212,4.238895,0.0069888425,4.310719,0.011044346,5.276336,8
8_theo_5.wav,0.073414154,4.1497073,0.01872642,4.103685,0.0012097134,4.7821054,0.0075458293,5.439569,8
8_theo_6.wav,0.104728065,4.1250334,0.036593527,4.1788254,0.0028165067,4.751394,0.008937847,5.5935955,8
8_theo_7.wav,0.06544287,4.137301,0.02147505,4.2839932,0.0021116051,4.6815195,0.0072351983,5.5668516,8
8_theo_8.wav,0.027343651,4.4856043,0.0012263675,4.499685,0.0012489451,5.2873883,0.005587275,5.878976,8
8_theo_9.wav,0.08921224,4.3183436,0.022442615,4.226536,0.0016274442,5.2137103,0.007780984,5.7448783,8
8_yweweler_0.wav,0.18513413,4.186471,0.028855875,4.2748375,0.012614168,4.1388173,0.046797186,4.5070696,8
8_yweweler_1.wav,0.16789745,4.4780188,0.04246467,4.1217694,0.029255949,3.851734,0.056397922,4.7005086,8
8_yweweler_10.wav,0.123374864,4.260943,0.03641963,3.9548457,0.019319968,3.6662521,0.06984086,3.988901,8
8_yweweler_11.wav,0.12254283,4.3355894,0.021102833,4.0772896,0.005526739,3.8503273,0.017094726,4.3635864,8
8_yweweler_12.wav,0.07688548,4.3226542,0.011666063,4.304372,0.0056515452,4.0069156,0.021390775,4.571217,8
8_yweweler_13.wav,0.10188616,4.1411834,0.019191418,4.20717,0.008180625,4.3037853,0.038028833,4.3598175,8
8_yweweler_14.wav,0.15493728,4.2238035,0.03664522,4.1858044,0.016604992,3.962868,0.040914863,4.2405343,8
8_yweweler_15.wav,0.14550531,4.3404236,0.064634524,4.1405787,0.022380888,3.2904727,0.046169378,3.9856389,8
8_yweweler_16.wav,0.24623421,4.4280834,0.08371782,4.3704066,0.037465442,4.196482,0.0814752,4.745279,8
8_yweweler_17.wav,0.2321982,4.31284,0.048894435,4.2156253,0.06126226,3.752926,0.14246419,4.343469,8
8_yweweler_18.wav,0.12453158,4.3674707,0.040981952,4.301685,0.014161322,3.8051496,0.043998953,4.713504,8
8_yweweler_19.wav,0.13453163,4.276908,0.040014178,4.189573,0.021485567,3.6169486,0.059168134,4.0661535,8
8_yweweler_2.wav,0.40331003,4.2079005,0.14039825,4.260992,0.018911138,4.3680687,0.069884494,4.750257,8
8_yweweler_20.wav,0.34581703,4.3908343,0.092606425,4.263762,0.051933933,4.430722,0.17440529,4.7701545,8
8_yweweler_21.wav,0.2856634,4.5277176,0.12489286,4.437678,0.055282544,4.6744633,0.1836847,5.0905333,8
8_yweweler_22.wav,0.167123,4.4105625,0.01973982,4.5579853,0.007006076,4.3329406,0.042387016,4.9556108,8
8_yweweler_23.wav,0.18484148,4.3605,0.055555254,4.1914487,0.0165833,3.9609613,0.04455716,4.438952,8
8_yweweler_24.wav,0.24401706,3.8062108,0.043015067,3.8161798,0.0116198845,2.562453,0.057232995,3.171451,8
8_yweweler_25.wav,0.6069057,3.9017947,0.122113496,4.2308044,0.05188841,4.015345,0.12542096,4.621498,8
8_yweweler_26.wav,0.56374085,4.0890646,0.14049429,4.102053,0.047556683,3.7301264,0.15372609,4.516267,8
8_yweweler_27.wav,0.81339484,4.1906314,0.28070387,4.0864043,0.11071567,4.0761886,0.33529612,4.424353,8
8_yweweler_28.wav,0.18480685,4.9759817,0.033453602,4.6101904,0.0050252764,4.6293483,0.013079008,5.4128056,8
8_yweweler_29.wav,0.24956962,4.457879,0.0836134,4.2961235,0.038351387,4.034567,0.08346548,4.4547577,8
8_yweweler_3.wav,0.13932985,4.302023,0.03377343,4.144628,0.015731024,4.3403,0.046461254,4.9559746,8
8_yweweler_30.wav,0.19516066,4.4388137,0.097214386,4.074654,0.06171144,4.0302815,0.08437475,4.4562793,8
8_yweweler_31.wav,0.37144476,4.4624496,0.10245101,4.3307886,0.058576133,4.132299,0.16093485,4.688407,8
8_yweweler_32.wav,0.37707344,4.5368257,0.09941363,4.4213552,0.039856806,4.331368,0.12030518,4.954901,8
8_yweweler_33.wav,0.40949386,4.403164,0.07229007,4.759079,0.014709138,4.737764,0.07219028,5.0230656,8
8_yweweler_34.wav,0.12719877,4.4659367,0.01179904,4.7928576,0.0034310964,5.3350577,0.015934614,5.434132,8
8_yweweler_35.wav,0.23915054,4.405132,0.05378093,4.6117735,0.013011668,4.500165,0.05024931,5.0025864,8
8_yweweler_36.wav,0.20125076,4.5748606,0.02996292,4.7245464,0.0039155264,4.938106,0.019095026,5.1044483,8
8_yweweler_37.wav,0.27598685,4.6661143,0.05756661,4.6631856,0.012451384,4.2425375,0.033207018,5.065112,8
8_yweweler_38.wav,0.26446426,4.6790614,0.040262148,4.8299375,0.0058492497,4.7210293,0.024814151,4.9014883,8
8_yweweler_39.wav,0.24452987,4.601613,0.057009414,4.751375,0.01172364,4.4998918,0.04477047,4.6665864,8
8_yweweler_4.wav,0.33438846,4.318159,0.07517412,4.280754,0.092308864,3.909623,0.29554725,4.3158593,8
8_yweweler_40.wav,0.22876024,4.230056,0.04509094,4.1484184,0.023139525,4.228406,0.17814195,4.400492,8
8_yweweler_41.wav,0.17705122,4.3969383,0.029371962,4.2382207,0.0043056393,4.790856,0.02414855,5.1207128,8
8_yweweler_42.wav,0.21441582,4.1130886,0.034002192,4.146208,0.013835061,3.5042562,0.06051266,4.438886,8
8_yweweler_43.wav,0.11794626,3.6149836,0.015458517,3.515067,0.0030234037,4.254371,0.019500174,4.3069057,8
8_yweweler_44.wav,0.25868532,4.1119986,0.09353362,3.7342458,0.025460226,3.639686,0.07511688,4.1864924,8
8_yweweler_45.wav,0.23298003,4.1015005,0.07509433,4.254586,0.031939078,3.9172285,0.14137608,4.0140734,8
8_yweweler_46.wav,0.281483,4.181777,0.044001546,4.345078,0.033822823,3.520854,0.11644812,4.182272,8
8_yweweler_47.wav,0.13551837,4.2057743,0.021480987,4.1628695,0.016847288,3.1643605,0.05229262,3.9143133,8
8_yweweler_48.wav,0.10127573,3.9399664,0.022795167,3.8478549,0.0036682615,3.7268636,0.02070792,4.008708,8
8_yweweler_49.wav,0.17531683,4.026311,0.02979706,4.0255103,0.0102310125,4.095879,0.046524115,4.187062,8
8_yweweler_5.wav,0.10117423,4.250745,0.027202953,3.923781,0.008717001,4.045535,0.03739884,4.5147705,8
8_yweweler_6.wav,0.08081214,4.2222834,0.020739757,3.7783523,0.008306414,4.1740055,0.02299897,4.822542,8
8_yweweler_7.wav,0.112533376,4.284287,0.030620895,4.1899285,0.007496656,4.397213,0.027947102,4.713979,8
8_yweweler_8.wav,0.09544366,4.1721864,0.017646335,4.261653,0.004257851,4.2097206,0.013369769,4.5784054,8
8_yweweler_9.wav,0.116322294,4.3924546,0.017986942,4.0867777,0.0065821037,4.088601,0.0134815825,5.1832223,8
9_george_0.wav,2.112185,5.371216,0.8654972,4.7507324,0.90374386,5.1722345,0.50025165,5.8278933,9
9_george_1.wav,3.6057737,5.3023305,3.568999,4.524293,4.2464824,4.81604,2.0596828,5.4358735,9
9_george_10.wav,1.5561824,5.3698626,1.9149511,4.669678,1.7693708,4.6163235,0.6396793,5.511121,9
9_george_11.wav,2.0734363,5.2620735,2.8057327,4.7358627,2.2235022,4.635556,0.78374505,5.688533,9
9_george_12.wav,2.9303784,5.3895054,3.5532176,4.7601423,2.577628,4.8954926,1.3240598,5.820847,9
9_george_13.wav,3.0062342,5.203944,1.5424445,5.0235696,0.9718878,4.91019,0.46408954,5.849345,9
9_george_14.wav,2.5421085,5.2497015,3.057395,4.46419,2.075824,4.7465816,0.800792,5.5248685,9
9_george_15.wav,2.9860878,5.3113503,2.3856175,4.8907714,1.4871616,5.0407634,0.5678535,5.903799,9
9_george_16.wav,3.384902,5.3534584,2.023664,4.7224555,1.6849082,4.9676323,0.6544838,6.0167894,9
9_george_17.wav,4.0318723,5.647045,5.289092,4.890415,4.4117665,4.720884,1.4445845,5.593624,9
9_george_18.wav,3.3866992,5.2836094,3.246135,4.868907,1.5131441,4.847805,0.6953344,5.733547,9
9_george_19.wav,4.7075872,5.487094,3.5585601,4.867994,1.8695639,4.9284697,0.76051295,5.813131,9
9_george_2.wav,3.41469,5.332327,3.5476506,4.5284495,5.8604074,4.753533,2.341513,5.508735,9
9_george_20.wav,2.5304675,5.1882343,3.2448235,4.441423,10.09014,4.7260895,6.6176734,5.4562016,9
9_george_21.wav,1.6639988,5.3911705,1.9196148,4.173529,3.275985,5.065676,2.0485835,5.5933805,9
9_george_22.wav,2.800053,5.37677,3.93657,4.7188144,8.375789,5.2160387,6.236108,5.765704,9
9_george_23.wav,1.9581838,5.580092,3.0514622,4.899757,3.6366487,5.0900307,3.6999378,5.770803,9
9_george_24.wav,2.517746,5.1595097,3.9933934,4.3066874,10.792006,4.890071,7.517711,5.4914613,9
9_george_25.wav,1.4396981,5.1401176,1.7265955,4.6582413,5.896365,4.98534,2.1705542,5.612154,9
9_george_26.wav,3.1809192,5.0891366,2.9912362,4.3264923,7.7391944,4.675817,4.5246058,5.3444023,9
9_george_27.wav,2.7184515,5.473058,4.5501194,4.397626,9.354139,4.7871795,5.1596513,5.4678254,9
9_george_28.wav,1.860759,5.381076,2.0261097,4.7262597,5.560153,4.892739,3.3087199,5.5021763,9
9_george_29.wav,1.8666707,5.289565,1.6157641,4.5476227,4.2292266,5.0315413,3.197557,5.5987887,9
9_george_3.wav,3.1430583,5.12794,2.8839483,4.6525106,4.1384926,4.994172,1.7822995,5.739688,9
9_george_30.wav,1.989485,4.9354887,1.2828807,4.4419413,1.0025688,4.987242,0.6930491,5.335569,9
9_george_31.wav,1.030392,4.6895456,1.7463471,3.626623,1.9804844,4.3152385,1.3089951,4.9898252,9
9_george_32.wav,2.713466,5.1766467,1.8100646,4.440587,4.4076357,4.838158,2.0667722,5.6666956,9
9_george_33.wav,1.8408008,4.9921126,1.129544,4.0665116,2.026761,4.1982846,0.95624065,5.341094,9
9_george_34.wav,1.9358194,5.074203,1.5345018,4.4645967,2.9441886,4.735651,1.4291764,5.5967345,9
9_george_35.wav,2.9622536,4.9958467,2.0679526,4.28953,3.2104075,4.727143,0.8614603,5.5478053,9
9_george_36.wav,1.7872458,5.196963,2.8305724,4.640253,2.8700168,4.853338,1.2444413,5.910914,9
9_george_37.wav,1.8176328,5.178093,2.0761976,4.2077403,2.20389,4.6883955,0.6723985,5.59574,9
9_george_38.wav,2.2336714,5.0655007,2.5450983,4.3075504,5.056999,4.9621396,1.1762403,5.820011,9
9_george_39.wav,2.1012597,5.173186,1.9890382,4.5342493,2.5372925,4.905369,1.2555361,5.4925957,9
9_george_4.wav,2.8385625,5.179925,2.8950045,4.2934823,3.492819,4.548086,1.6642563,5.369636,9
9_george_40.wav,3.863933,4.765852,2.0399923,3.952866,3.9844594,4.5181403,1.861959,5.138854,9
9_george_41.wav,2.8536775,4.9485135,1.8831857,4.371317,4.128898,4.659272,3.0280783,5.295875,9
9_george_42.wav,1.9329438,4.80789,1.3848191,3.8532946,9.039351,4.524379,4.0547795,5.20824,9
9_george_43.wav,2.8653777,4.825588,1.0452355,4.36531,2.5715508,4.442661,1.5345006,4.7812395,9
9_george_44.wav,1.7245818,5.2447224,1.6120006,4.3770256,4.163394,4.6586914,1.8532598,5.5113063,9
9_george_45.wav,2.6843295,5.1118245,1.5577023,4.4110913,3.8779004,4.6751065,1.9200183,5.5306416,9
9_george_46.wav,2.3727598,5.3057265,1.9515157,4.746268,6.489637,4.834795,3.121109,5.7203274,9
9_george_47.wav,2.6068485,5.0863924,2.733134,4.1023684,5.9114013,4.5924954,2.85855,5.533161,9
9_george_48.wav,1.2593528,5.190733,1.0126871,4.0589247,4.7981687,4.5422273,1.557643,5.0604467,9
9_george_49.wav,2.1794367,5.2385583,1.7053925,4.5854416,7.5938888,4.768185,3.8583972,5.476434,9
9_george_5.wav,3.1713805,5.3055563,2.491181,4.6738887,3.327074,4.899088,1.1246679,5.8396873,9
9_george_6.wav,4.349139,5.398275,2.855564,4.7651997,3.9547963,4.924201,1.5789812,5.639432,9
9_george_7.wav,2.7760577,5.7287025,2.9724472,4.557289,4.393263,5.0852885,1.927175,5.7209516,9
9_george_8.wav,5.2558475,5.1306934,3.9299917,4.4567647,5.3622446,4.97697,1.7889016,5.5828137,9
9_george_9.wav,4.6033087,5.3193254,2.637975,4.6772394,2.5483792,4.792114,0.73388016,5.699573,9
9_jackson_0.wav,8.481885,5.1632934,5.1373158,4.937143,0.9083053,5.4576845,0.13470584,6.1680274,9
9_jackson_1.wav,7.2888393,5.310143,2.85261,4.9778275,0.43727157,5.412416,0.07166547,6.225027,9
9_jackson_10.wav,14.958442,5.149651,10.232849,4.6547966,1.8447996,5.0969625,0.49884367,5.629662,9
9_jackson_11.wav,22.539227,5.1914854,12.132805,4.8947268,1.97661,5.3429418,0.5458624,6.2797537,9
9_jackson_12.wav,6.018502,5.2444453,4.9978075,4.964913,0.70087266,5.438205,0.08099961,6.1327877,9
9_jackson_13.wav,19.100605,5.095318,10.623097,4.6046786,1.4085635,5.3286366,0.26564372,6.1531525,9
9_jackson_14.wav,15.289372,5.145178,7.131975,4.9100823,1.0544466,5.3398423,0.2902038,5.9646835,9
9_jackson_15.wav,15.8447075,5.1133256,9.294147,4.4825025,1.744109,4.8608527,0.20777786,5.9153686,9
9_jackson_16.wav,14.717733,4.9636335,6.9865317,4.4985056,1.1716949,5.1787863,0.24681148,5.8149242,9
9_jackson_17.wav,11.071763,4.8302593,6.5923986,4.703188,0.8446769,5.071933,0.1443479,5.875526,9
9_jackson_18.wav,13.782871,5.1558456,8.256268,4.5730495,1.7253704,5.034359,0.4988143,5.827236,9
9_jackson_19.wav,14.9888115,5.1695557,8.40736,4.6036854,1.7369661,5.0751786,0.8429485,5.965704,9
9_jackson_2.wav,13.706989,5.252653,3.3545263,4.8191905,0.5365697,5.2783737,0.18902847,5.8908873,9
9_jackson_20.wav,15.475484,5.425665,8.962238,4.592093,0.979093,5.270622,0.30451608,5.976679,9
9_jackson_21.wav,11.734671,5.1992855,4.551592,4.8212867,0.7918771,5.314249,0.33809373,5.845494,9
9_jackson_22.wav,9.389774,5.221073,4.951771,4.575699,0.7527207,5.1268,0.17019722,5.876957,9
